DateKey,RetailerID,ChannelID,ProductID,ConsumerSegmentID,UnitsSold,BasePrice,PromoFlag,PromoDepthPct,NetRevenue
137,25,5,9,2,17,65.38,1,10,1000.31
1030,24,2,23,6,14,97.86,0,20,1096.03
1011,17,4,8,3,21,80.25,1,25,1263.94
109,8,3,11,4,24,47.96,1,20,920.83
547,27,5,15,5,16,60.68,0,25,728.16
1063,18,1,6,4,21,115.43,1,25,1818.02
662,27,2,2,6,25,100.38,0,0,2509.5
425,22,2,1,4,22,32.41,0,15,606.07
630,16,5,3,1,22,74.54,1,15,1393.9
261,2,3,25,5,14,113.1,1,20,1266.72
87,5,2,23,3,17,23.43,0,20,318.65
465,18,4,18,5,19,24.25,1,20,368.6
76,3,5,14,1,16,91.67,1,0,1466.72
471,27,5,17,5,22,77.55,0,0,1706.1
414,17,3,2,5,22,24.6,1,20,432.96
825,16,4,19,3,18,119.6,1,0,2152.8
895,6,4,22,1,21,78.01,0,25,1228.66
726,7,3,9,5,24,69.19,0,25,1245.42
457,14,1,8,6,12,64.77,0,25,582.93
653,38,4,10,5,20,90.07,0,15,1531.19
672,40,1,9,2,17,65.84,0,25,839.46
495,15,1,8,5,24,85.91,0,15,1752.56
1069,33,5,7,3,30,68.83,0,25,1548.68
597,27,5,22,2,16,81.07,1,20,1037.7
450,29,2,24,6,27,100.52,1,15,2306.93
485,37,5,6,6,22,101.72,0,0,2237.84
646,5,4,2,6,22,104.9,1,15,1961.63
620,29,4,9,1,26,40.3,0,10,943.02
1042,32,1,9,6,26,26.11,1,15,577.03
662,6,4,19,4,27,103.61,0,25,2098.1
758,2,5,9,3,19,24.23,0,25,345.28
289,6,5,2,1,18,41.35,0,25,558.22
721,4,5,19,2,29,72.62,0,0,2105.98
638,29,3,16,4,24,105.54,0,20,2026.37
235,25,4,22,1,13,109.68,1,15,1211.96
416,9,2,14,3,22,82.81,0,0,1821.82
938,3,4,20,2,21,116.68,1,10,2205.25
499,26,4,24,3,23,92.99,0,15,1817.95
974,27,3,1,3,13,72.77,0,25,709.51
634,36,4,13,2,17,33.44,0,0,568.48
1020,32,1,22,6,20,62.88,0,0,1257.6
115,1,5,2,5,16,102.23,1,15,1390.33
932,16,5,22,3,23,48.36,1,0,1112.28
674,11,3,14,6,16,77.83,1,0,1245.28
1035,26,5,1,2,23,118.34,0,0,2721.82
206,40,1,15,3,20,37.44,0,15,636.48
247,1,3,18,5,20,30.15,0,25,452.25
758,26,2,9,2,20,99.56,1,0,1991.2
147,28,5,22,1,22,22.49,0,0,494.78
118,9,4,8,1,15,84.33,0,20,1011.96
412,22,1,7,6,17,53.57,1,10,819.62
363,8,1,9,1,21,92.38,0,20,1551.98
137,27,5,9,4,24,32.03,1,25,576.54
958,39,2,11,3,23,53.0,0,20,975.2
19,19,4,4,3,24,21.7,0,15,442.68
195,25,2,7,2,13,43.51,0,20,452.5
330,38,2,21,4,15,68.33,1,15,871.21
175,21,5,7,3,20,37.76,0,20,604.16
1002,24,4,4,2,23,79.97,0,20,1471.45
449,24,5,12,5,18,31.81,0,10,515.32
946,19,5,17,3,18,94.52,1,15,1446.16
141,2,1,20,6,20,112.17,1,25,1682.55
758,14,5,3,3,21,58.59,0,0,1230.39
930,32,3,9,5,20,72.82,0,25,1092.3
93,32,4,5,5,19,68.85,0,20,1046.52
239,28,1,20,3,24,98.54,1,25,1773.72
205,39,4,16,5,21,119.42,1,20,2006.26
560,40,1,8,2,16,93.57,0,20,1197.7
245,40,3,21,3,20,41.45,1,0,829.0
832,13,5,16,3,19,89.61,1,10,1532.33
925,12,1,19,1,25,81.58,0,10,1835.55
295,8,1,16,6,23,41.01,0,0,943.23
640,15,1,18,3,23,44.1,1,25,760.72
856,26,3,15,1,15,85.28,1,15,1087.32
17,12,4,24,5,19,100.78,0,0,1914.82
71,27,3,18,6,18,96.24,0,20,1385.86
305,18,1,14,6,19,80.64,1,10,1378.94
1031,36,1,24,5,28,113.75,1,10,2866.5
817,27,5,16,2,22,93.1,1,25,1536.15
821,9,3,5,1,23,74.19,1,15,1450.41
193,39,3,8,3,20,101.62,0,0,2032.4
529,1,2,16,1,23,49.05,0,20,902.52
171,7,4,21,5,11,46.35,1,20,407.88
251,26,2,1,5,22,117.15,1,15,2190.7
541,7,2,11,2,28,114.98,1,25,2414.58
416,7,4,11,6,21,108.05,1,15,1928.69
794,8,5,2,6,17,41.44,0,25,528.36
25,16,5,22,5,15,78.77,1,25,886.16
668,3,4,19,1,23,73.51,0,0,1690.73
632,10,4,24,6,22,40.31,1,0,886.82
505,7,3,5,3,21,64.78,0,20,1088.3
336,21,3,3,3,25,66.51,1,10,1496.48
425,37,3,23,1,28,44.06,0,25,925.26
499,31,3,8,2,16,115.49,0,20,1478.27
947,23,1,4,3,22,69.27,0,10,1371.55
630,27,1,13,1,23,72.49,1,20,1333.82
718,22,5,25,1,29,79.86,0,25,1736.96
339,39,1,22,5,15,108.7,1,10,1467.45
659,27,1,14,6,18,73.33,0,15,1121.95
962,4,3,1,5,13,74.1,1,0,963.3
429,24,3,5,6,17,44.02,0,0,748.34
899,23,4,21,2,22,80.28,0,10,1589.54
139,19,3,7,2,24,58.11,0,10,1255.18
942,3,4,23,2,20,84.68,1,25,1270.2
542,27,4,6,1,22,50.07,1,10,991.39
57,3,1,15,1,14,91.57,0,0,1281.98
658,28,3,15,5,19,81.89,0,25,1166.93
435,17,1,8,3,21,67.45,0,20,1133.16
384,31,3,2,6,11,29.67,0,0,326.37
560,10,1,14,6,13,82.7,0,15,913.84
194,22,1,16,2,25,105.93,0,25,1986.19
534,30,1,23,6,20,37.11,0,15,630.87
518,21,5,10,4,31,28.47,1,10,794.31
716,36,1,15,2,21,23.96,1,20,402.53
751,23,2,23,6,21,23.18,0,10,438.1
185,38,2,4,5,18,104.21,0,0,1875.78
292,12,2,12,6,27,92.76,0,20,2003.62
732,25,4,10,1,18,40.23,0,0,724.14
116,20,1,2,5,22,111.71,1,20,1966.1
825,7,2,4,5,20,33.53,1,15,570.01
1073,29,4,20,5,17,57.42,0,0,976.14
685,29,2,6,4,20,65.21,0,0,1304.2
82,13,3,14,4,16,27.59,0,10,397.3
834,3,5,23,6,19,54.75,0,25,780.19
333,2,1,3,2,17,30.19,0,0,513.23
557,16,5,15,6,16,98.98,0,20,1266.94
335,30,5,1,6,18,24.68,0,10,399.82
532,38,3,19,6,24,21.71,0,25,390.78
221,6,3,25,1,22,93.25,0,0,2051.5
635,7,3,1,5,15,98.08,0,15,1250.52
323,5,4,13,3,21,69.56,0,10,1314.68
3,7,2,8,2,19,51.79,1,15,836.41
206,34,1,18,2,19,43.65,0,20,663.48
40,32,3,22,5,17,31.7,0,10,485.01
59,13,1,3,2,22,68.42,0,10,1354.72
951,30,1,23,5,14,69.11,1,10,870.79
574,25,1,18,2,28,65.6,0,25,1377.6
644,21,3,20,6,14,97.83,0,25,1027.21
843,21,3,9,1,16,29.98,1,0,479.68
619,28,2,6,2,19,87.0,1,15,1405.05
96,20,3,20,2,19,60.16,0,0,1143.04
898,34,3,2,3,16,44.09,0,15,599.62
1086,5,1,25,1,13,88.16,1,0,1146.08
561,18,2,4,6,18,39.77,0,10,644.27
905,39,5,25,1,18,43.09,0,10,698.06
348,11,3,18,1,19,119.85,1,15,1935.58
671,17,3,7,2,17,108.87,0,10,1665.71
317,22,5,11,4,23,89.71,1,0,2063.33
719,37,1,5,2,13,51.58,0,25,502.9
1072,20,2,8,5,26,73.67,0,20,1532.34
250,6,1,11,3,22,32.66,1,0,718.52
314,34,4,24,1,23,53.4,1,15,1043.97
807,14,3,20,5,28,26.8,0,10,675.36
485,23,4,20,6,20,81.03,0,20,1296.48
44,20,3,15,5,16,105.75,0,20,1353.6
571,13,4,24,4,28,100.96,0,10,2544.19
583,32,5,3,1,11,105.61,0,0,1161.71
895,26,3,7,2,18,37.46,0,10,606.85
220,14,3,24,1,15,85.01,0,25,956.36
925,36,4,8,3,23,115.67,0,15,2261.35
401,8,2,11,1,24,98.33,0,10,2123.93
727,40,4,10,5,15,20.34,0,0,305.1
991,22,3,20,5,19,108.23,0,25,1542.28
899,22,3,9,2,20,90.58,0,25,1358.7
858,16,2,15,2,27,32.21,0,0,869.67
804,27,1,20,2,17,51.38,0,15,742.44
490,10,2,24,6,29,31.75,1,20,736.6
938,25,1,22,3,22,92.98,0,25,1534.17
844,31,3,5,6,23,20.35,0,0,468.05
267,21,5,15,6,16,66.45,0,25,797.4
54,27,5,4,6,14,119.98,0,20,1343.78
528,17,4,5,1,19,105.11,0,0,1997.09
616,33,2,15,4,17,78.72,0,25,1003.68
1083,31,2,17,1,15,89.39,0,0,1340.85
1064,26,5,23,2,27,80.36,0,0,2169.72
955,21,1,8,3,23,101.08,0,20,1859.87
386,36,2,25,6,17,108.6,1,0,1846.2
734,1,1,19,1,20,96.66,1,15,1643.22
716,4,1,9,5,32,38.2,0,25,916.8
650,4,1,10,6,14,57.25,0,10,721.35
300,26,1,5,1,23,98.44,0,15,1924.5
395,4,4,10,5,22,102.32,0,15,1913.38
593,9,4,22,1,15,82.88,1,0,1243.2
514,30,5,1,1,17,91.41,0,15,1320.87
396,4,4,25,6,21,37.45,0,15,668.48
371,5,2,25,1,28,57.27,0,15,1363.03
858,23,4,22,2,19,73.46,0,0,1395.74
791,16,2,24,5,21,118.37,1,15,2112.9
658,22,2,4,3,23,99.92,0,10,2068.34
736,37,1,21,4,23,39.26,0,15,767.53
384,8,5,5,6,20,55.24,0,0,1104.8
62,33,1,23,5,16,41.69,0,0,667.04
505,38,1,7,2,21,35.23,0,20,591.86
239,16,4,23,5,18,32.0,1,20,460.8
195,5,4,5,3,16,116.57,0,10,1678.61
678,16,2,20,6,24,110.66,0,25,1991.88
61,7,4,8,5,10,68.32,1,20,546.56
990,1,4,17,2,17,74.85,0,15,1081.58
685,9,3,1,6,17,103.86,1,0,1765.62
156,18,2,22,2,19,84.88,0,20,1290.18
923,3,2,18,6,20,93.27,0,0,1865.4
868,24,3,12,4,18,99.11,0,15,1516.38
903,28,2,3,3,19,68.3,0,0,1297.7
999,10,5,20,4,12,117.48,0,0,1409.76
975,9,5,14,1,17,82.84,0,20,1126.62
388,13,3,16,2,16,83.35,0,0,1333.6
887,35,4,18,4,16,34.1,0,15,463.76
838,23,5,10,2,12,118.77,0,10,1282.72
340,17,3,23,6,21,27.08,0,0,568.68
204,7,5,15,2,20,118.56,0,0,2371.2
161,16,1,10,1,20,111.06,0,15,1888.02
392,40,3,1,2,20,105.64,1,25,1584.6
769,36,2,19,6,17,87.36,1,15,1262.35
575,20,5,2,6,11,80.89,0,20,711.83
534,24,2,13,4,28,119.66,0,20,2680.38
1094,5,3,25,3,20,117.4,0,10,2113.2
893,6,5,16,5,18,101.18,1,0,1821.24
405,28,2,8,4,25,28.69,1,10,645.52
608,5,4,3,1,24,57.22,1,10,1235.95
828,39,4,21,5,22,106.59,1,0,2344.98
690,38,1,19,2,31,90.25,1,0,2797.75
902,2,3,14,4,22,32.2,0,15,602.14
56,39,2,11,5,13,54.82,0,10,641.39
366,21,1,12,4,16,21.94,0,10,315.94
455,40,3,11,2,21,109.28,0,20,1835.9
104,37,4,11,6,20,94.7,1,10,1704.6
77,18,2,22,4,18,63.59,0,15,972.93
230,12,5,21,1,31,96.04,0,25,2232.93
331,17,4,18,5,22,113.34,0,10,2244.13
893,37,5,10,5,20,47.99,0,15,815.83
688,38,5,16,5,17,48.58,0,15,701.98
27,15,2,8,4,22,68.27,0,25,1126.46
299,7,2,6,2,23,90.69,1,15,1772.99
957,14,5,19,4,19,119.3,0,20,1813.36
799,1,1,13,4,16,36.29,0,25,435.48
480,38,5,15,6,13,54.21,0,20,563.78
573,3,5,13,5,18,56.34,1,10,912.71
458,37,2,1,2,19,92.58,1,10,1583.12
365,31,3,21,3,11,108.66,0,15,1015.97
859,13,4,2,2,17,38.38,0,15,554.59
351,18,2,13,4,18,91.37,1,25,1233.5
253,17,1,2,1,13,110.96,0,10,1298.23
781,17,4,25,2,23,32.13,0,0,738.99
803,11,2,11,5,21,83.51,1,15,1490.65
1012,20,2,13,1,21,40.24,0,25,633.78
459,10,3,10,3,20,64.11,1,15,1089.87
917,29,1,23,3,15,32.68,0,25,367.65
499,34,1,22,1,22,88.36,0,10,1749.53
950,17,2,15,3,13,60.14,1,15,664.55
508,13,3,1,1,17,76.73,0,15,1108.75
501,39,2,14,4,24,72.35,0,0,1736.4
803,27,5,10,1,23,89.4,1,10,1850.58
598,26,5,18,4,19,109.56,0,25,1561.23
166,28,3,11,5,26,47.97,0,0,1247.22
462,13,2,7,5,22,79.52,0,25,1312.08
920,12,3,15,3,14,77.38,0,15,920.82
114,28,2,3,6,12,51.51,1,20,494.5
992,2,2,2,6,15,69.96,0,15,891.99
207,37,5,22,1,11,24.05,1,10,238.1
515,34,4,8,4,19,62.69,0,25,893.33
709,23,1,8,5,14,47.05,0,0,658.7
138,29,1,11,5,18,106.4,0,15,1627.92
339,35,3,16,5,16,55.78,1,25,669.36
537,11,1,2,3,17,39.22,0,0,666.74
68,33,5,22,5,12,72.97,1,15,744.29
383,11,4,5,6,25,101.1,0,20,2022.0
19,9,2,7,2,26,55.4,0,20,1152.32
683,14,2,20,3,18,104.68,0,15,1601.6
74,9,5,13,1,21,52.61,0,10,994.33
573,39,1,2,2,14,93.56,0,20,1047.87
939,3,2,3,3,24,31.53,0,25,567.54
1072,29,1,9,3,16,26.22,0,10,377.57
211,19,5,10,4,18,93.76,0,10,1518.91
855,36,2,24,2,16,56.84,1,15,773.02
651,32,3,13,2,17,59.3,1,25,756.08
994,7,4,25,6,18,77.42,0,25,1045.17
695,28,1,21,2,20,118.69,0,0,2373.8
540,18,1,13,5,17,37.15,0,20,505.24
901,5,1,5,6,20,49.99,0,20,799.84
780,23,1,23,5,12,84.87,0,10,916.6
170,22,5,7,6,17,90.1,0,10,1378.53
1038,26,5,17,1,15,90.61,1,15,1155.28
288,12,5,15,6,19,79.54,0,25,1133.45
189,40,5,5,1,21,78.83,1,20,1324.34
914,19,2,24,6,22,34.81,0,0,765.82
694,1,5,7,1,15,103.46,0,20,1241.52
888,3,2,2,5,29,20.89,0,20,484.65
471,27,3,24,6,16,61.76,1,20,790.53
277,18,5,18,4,21,41.54,0,10,785.11
940,30,3,10,6,15,30.43,0,25,342.34
571,2,5,1,1,27,51.95,0,25,1051.99
857,5,3,14,3,14,85.72,0,20,960.06
1001,29,4,19,5,27,69.71,0,25,1411.63
458,33,3,16,4,23,107.35,1,15,2098.69
918,20,2,19,3,16,79.97,1,10,1151.57
833,30,1,6,3,20,45.31,0,10,815.58
1088,5,3,12,5,17,71.52,0,25,911.88
839,21,1,3,6,17,42.74,0,20,581.26
193,15,4,7,2,18,37.87,0,20,545.33
616,20,4,24,4,26,115.5,0,20,2402.4
406,8,2,3,6,21,66.8,0,25,1052.1
943,31,2,25,5,21,85.12,0,20,1430.02
721,12,3,17,2,24,107.34,0,25,1932.12
93,21,5,15,5,15,52.22,0,0,783.3
430,30,4,19,5,21,98.9,1,25,1557.68
654,27,1,19,3,21,98.88,0,15,1765.01
434,26,5,23,6,21,102.4,0,20,1720.32
375,33,4,11,5,17,38.95,0,20,529.72
1083,26,3,21,6,27,116.28,0,10,2825.6
1067,26,4,20,2,21,47.48,0,25,747.81
207,36,2,2,3,17,97.68,0,0,1660.56
780,40,1,7,2,24,36.23,1,20,695.62
532,1,1,19,2,22,112.42,0,10,2225.92
166,15,2,7,3,26,62.78,1,25,1224.21
643,1,5,10,6,21,86.87,0,10,1641.84
90,11,2,12,2,18,105.02,0,0,1890.36
13,2,1,23,1,16,48.24,0,25,578.88
973,1,3,18,6,20,58.9,0,20,942.4
805,31,5,23,5,14,51.34,1,25,539.07
945,16,4,6,3,23,48.29,1,20,888.54
742,22,3,20,3,25,71.03,0,15,1509.39
876,18,5,21,6,25,74.67,0,20,1493.4
660,17,1,8,1,18,27.68,0,10,448.42
1032,30,1,5,1,28,87.33,1,0,2445.24
1053,10,3,3,1,17,62.0,0,25,790.5
296,35,5,2,1,20,108.95,1,15,1852.15
986,21,4,22,4,20,108.55,1,15,1845.35
926,16,4,6,3,18,92.01,0,15,1407.75
640,6,2,7,2,22,105.38,0,10,2086.52
340,3,3,8,3,22,112.25,0,20,1975.6
628,21,5,4,3,14,77.73,0,15,924.99
439,13,3,12,3,16,117.19,0,0,1875.04
942,18,4,24,1,24,115.54,0,0,2772.96
830,24,5,12,1,23,30.99,0,25,534.58
519,27,1,17,4,19,72.28,0,0,1373.32
976,4,1,22,6,20,31.45,0,20,503.2
1069,22,5,22,3,12,88.41,1,20,848.74
955,24,3,19,5,22,96.53,0,15,1805.11
952,40,3,9,6,19,108.47,1,20,1648.74
944,10,1,12,4,25,85.0,1,20,1700.0
155,2,1,21,1,13,65.4,0,15,722.67
88,40,4,17,3,28,35.59,1,25,747.39
931,6,5,23,1,22,32.51,0,20,572.18
179,18,3,10,6,12,68.57,0,20,658.27
212,17,4,19,2,19,103.25,0,10,1765.58
465,38,3,11,1,16,95.07,0,25,1140.84
631,23,1,20,1,23,108.08,0,15,2112.96
825,30,5,22,4,17,101.1,1,10,1546.83
607,21,2,24,2,17,40.55,1,10,620.42
885,10,5,13,6,25,40.03,0,25,750.56
366,13,2,4,5,25,65.8,0,20,1316.0
276,12,4,15,5,15,39.12,0,15,498.78
380,9,2,12,5,21,38.75,0,25,610.31
945,4,2,25,3,18,46.78,0,10,757.84
1088,39,4,24,5,13,22.26,1,0,289.38
810,24,5,10,3,33,77.13,0,15,2163.5
925,34,4,22,6,24,59.66,0,0,1431.84
494,39,1,7,6,27,43.74,0,20,944.78
1095,5,1,24,1,26,33.42,1,25,651.69
364,15,2,2,5,20,65.59,0,20,1049.44
570,4,4,21,4,19,80.2,1,25,1142.85
763,39,4,7,6,22,117.33,0,10,2323.13
276,8,4,8,2,23,45.38,1,20,834.99
50,24,5,21,2,15,22.63,0,0,339.45
728,28,3,19,6,24,93.6,0,10,2021.76
906,27,3,6,1,17,43.52,0,25,554.88
928,1,3,21,2,25,68.43,1,10,1539.68
564,34,5,8,2,18,100.82,0,0,1814.76
783,17,4,25,1,29,23.7,0,15,584.2
485,37,3,25,1,17,34.15,0,25,435.41
584,38,4,22,1,15,29.82,0,15,380.2
236,26,2,20,4,10,43.37,0,10,390.33
56,24,3,4,1,17,37.3,0,20,507.28
360,39,2,25,1,19,51.66,0,25,736.16
110,21,5,20,1,18,94.63,1,10,1533.01
192,30,1,24,6,15,24.23,0,25,272.59
904,13,5,9,5,18,27.38,0,0,492.84
862,37,5,5,6,19,76.43,0,10,1306.95
568,3,5,6,5,21,72.03,0,20,1210.1
1084,32,3,19,4,30,67.41,1,25,1516.72
650,35,2,12,4,25,71.59,0,20,1431.8
39,19,3,5,2,19,94.2,0,20,1431.84
1073,14,1,5,6,16,77.61,0,0,1241.76
637,22,5,18,5,16,65.7,1,15,893.52
1037,17,4,6,4,17,28.18,1,10,431.15
36,4,1,9,4,17,117.48,0,15,1697.59
101,40,2,11,6,24,43.93,0,15,896.17
166,19,1,23,2,25,106.92,1,0,2673.0
383,37,3,14,1,14,57.9,0,20,648.48
790,2,4,24,3,11,88.39,0,20,777.83
31,15,3,2,2,16,65.41,1,10,941.9
11,2,5,14,3,24,55.42,0,0,1330.08
96,11,5,25,2,18,81.43,0,25,1099.31
453,23,1,19,2,21,73.61,0,20,1236.65
192,10,5,10,1,17,43.24,0,10,661.57
486,3,5,5,4,16,53.62,1,25,643.44
238,5,2,23,5,21,23.44,0,15,418.4
1089,3,2,4,2,22,39.36,0,0,865.92
735,38,3,7,1,24,53.58,1,25,964.44
991,13,3,24,3,15,117.21,0,20,1406.52
825,19,2,13,6,13,72.71,1,10,850.71
106,40,1,10,6,26,90.08,1,10,2107.87
181,35,2,10,4,17,87.36,0,0,1485.12
184,24,3,4,6,21,118.09,0,15,2107.91
226,24,4,16,2,20,75.57,1,20,1209.12
777,17,5,15,3,23,78.55,0,15,1535.65
790,40,4,21,2,23,50.01,0,0,1150.23
688,10,4,11,6,15,82.61,1,0,1239.15
530,2,5,19,5,16,95.77,0,15,1302.47
972,23,2,21,6,21,30.33,0,25,477.7
936,6,1,24,5,18,68.01,1,25,918.14
106,2,4,3,6,22,62.19,0,0,1368.18
831,21,1,15,4,17,31.36,0,25,399.84
679,35,3,16,3,12,54.13,1,25,487.17
849,29,4,14,5,20,73.52,0,10,1323.36
1056,7,3,5,1,18,84.99,0,15,1300.35
393,29,2,17,4,22,48.89,0,10,968.02
40,37,4,18,2,20,67.63,1,10,1217.34
660,23,3,19,6,22,93.41,0,0,2055.02
981,33,3,1,3,15,62.22,0,0,933.3
845,8,2,25,3,22,114.08,0,0,2509.76
201,12,1,9,6,24,23.07,0,10,498.31
447,10,1,21,1,20,46.02,0,20,736.32
1062,15,4,14,5,14,33.34,0,10,420.08
444,24,2,20,6,23,74.13,1,10,1534.49
761,26,4,21,3,22,37.74,0,10,747.25
227,39,1,20,1,20,94.18,1,25,1412.7
48,3,2,21,1,26,111.84,0,25,2180.88
1042,2,5,23,2,15,40.72,0,0,610.8
912,6,2,11,1,19,110.68,1,10,1892.63
187,21,2,24,4,17,83.18,0,10,1272.65
345,9,5,2,3,14,39.62,0,0,554.68
224,10,3,20,4,23,93.65,0,15,1830.86
830,36,3,24,1,26,29.09,1,20,605.07
488,3,3,23,1,21,89.21,0,20,1498.73
877,24,1,25,4,17,106.13,0,15,1533.58
849,22,2,5,2,21,115.04,0,0,2415.84
979,14,5,22,1,26,25.45,1,15,562.44
1017,27,1,24,4,10,26.19,1,20,209.52
188,33,5,15,4,20,113.04,0,15,1921.68
270,22,1,12,3,19,98.96,0,10,1692.22
310,29,1,14,2,16,97.43,1,25,1169.16
845,19,1,11,5,16,94.26,1,10,1357.34
486,19,5,21,4,21,91.73,0,20,1541.06
120,6,4,9,3,23,81.32,0,25,1402.77
220,19,1,20,5,19,101.27,1,25,1443.1
53,13,3,8,3,15,23.42,0,15,298.6
758,26,2,12,3,21,94.03,0,10,1777.17
738,22,4,3,6,11,78.29,0,15,732.01
720,21,4,21,2,22,110.75,1,20,1949.2
406,36,5,15,1,23,113.64,0,25,1960.29
608,2,4,8,2,23,44.13,0,15,862.74
1021,30,5,7,5,21,98.95,0,25,1558.46
422,27,5,17,6,19,115.7,0,10,1978.47
712,7,3,12,2,15,46.66,0,20,559.92
247,20,1,20,1,23,105.11,0,10,2175.78
72,31,4,18,2,27,78.65,0,15,1805.02
185,23,1,18,2,21,59.5,0,15,1062.08
6,13,1,15,2,16,102.36,0,0,1637.76
906,17,1,23,4,20,107.03,0,10,1926.54
387,4,5,3,4,25,48.26,1,20,965.2
699,14,1,19,2,11,99.45,1,25,820.46
827,20,4,15,1,19,24.97,0,0,474.43
349,13,5,16,1,19,61.77,1,20,938.9
308,3,4,22,1,23,26.98,1,10,558.49
287,26,5,22,1,19,49.38,1,25,703.66
766,26,2,17,6,16,115.04,0,20,1472.51
725,18,2,1,6,21,93.47,1,0,1962.87
762,32,2,11,3,24,95.56,0,25,1720.08
383,14,2,6,2,18,33.45,0,10,541.89
388,3,5,23,2,25,77.87,0,25,1460.06
525,1,1,9,3,12,58.88,0,10,635.9
639,26,3,20,1,21,93.42,0,15,1667.55
938,24,3,16,5,25,35.71,0,15,758.84
276,35,2,6,5,21,48.19,1,10,910.79
500,14,1,12,3,20,109.86,0,20,1757.76
717,3,4,19,5,18,36.98,0,0,665.64
337,13,1,13,4,21,83.24,0,15,1485.83
932,14,4,13,2,20,51.52,0,20,824.32
481,21,3,4,5,13,28.19,1,25,274.85
911,26,1,9,6,26,42.37,0,15,936.38
1082,3,1,14,6,24,106.94,0,20,2053.25
109,40,3,14,4,14,111.05,0,0,1554.7
328,4,1,17,2,17,61.98,0,25,790.24
315,36,4,5,4,11,82.09,0,15,767.54
699,1,1,23,2,26,72.05,0,15,1592.3
781,40,4,19,2,18,47.97,0,0,863.46
156,33,2,2,5,17,54.48,1,10,833.54
887,7,1,13,6,16,72.68,1,15,988.45
1026,11,4,11,3,22,89.54,0,10,1772.89
758,27,3,2,5,28,54.99,1,0,1539.72
722,14,2,1,1,14,89.89,1,0,1258.46
913,22,1,21,4,25,116.1,0,20,2322.0
871,16,4,3,1,16,22.46,1,15,305.46
13,12,1,12,2,23,36.38,1,25,627.56
608,10,4,7,5,19,111.63,1,25,1590.73
498,24,1,1,1,13,27.16,0,0,353.08
238,18,2,9,1,19,96.5,0,25,1375.12
781,22,2,18,6,23,82.4,1,25,1421.4
606,9,1,24,1,17,24.77,0,25,315.82
661,17,1,20,6,22,20.07,0,20,353.23
849,38,5,6,6,23,70.2,0,20,1291.68
936,40,1,9,2,18,31.73,0,0,571.14
628,13,1,23,6,28,107.22,0,25,2251.62
143,37,2,8,2,19,68.08,0,0,1293.52
714,6,1,23,6,20,43.44,0,0,868.8
479,21,3,18,6,19,36.82,0,0,699.58
565,36,1,25,2,30,103.58,0,20,2485.92
471,7,5,15,1,20,91.87,0,20,1469.92
384,36,4,1,4,18,91.8,0,15,1404.54
926,25,2,14,5,24,28.53,0,25,513.54
417,11,3,18,5,7,82.45,0,10,519.43
308,14,4,19,2,12,106.95,0,20,1026.72
649,29,3,19,1,19,96.59,0,10,1651.69
1025,10,2,10,4,22,31.82,1,25,525.03
1068,5,5,20,3,18,114.93,1,25,1551.56
739,8,2,21,2,17,26.97,0,20,366.79
140,5,3,6,3,23,75.69,0,10,1566.78
974,24,3,17,5,19,114.5,1,0,2175.5
1017,40,2,14,5,17,102.23,0,0,1737.91
953,26,1,13,4,18,88.08,0,20,1268.35
904,6,2,8,4,21,105.63,0,10,1996.41
72,16,5,22,3,23,87.33,0,20,1606.87
107,36,2,10,5,28,25.49,0,0,713.72
1066,12,4,9,4,22,55.09,0,25,908.98
883,11,1,5,4,21,62.71,0,20,1053.53
139,3,4,23,5,22,74.64,0,0,1642.08
615,37,2,4,5,15,42.96,0,25,483.3
863,6,1,6,1,22,108.12,0,20,1902.91
273,19,4,6,6,20,42.87,0,20,685.92
416,18,4,13,4,20,85.76,0,0,1715.2
506,16,1,4,3,22,107.66,0,0,2368.52
733,23,1,22,2,23,93.28,0,25,1609.08
424,37,3,8,2,20,33.6,0,15,571.2
390,9,1,5,5,27,115.14,1,25,2331.58
342,3,2,2,6,19,29.19,0,20,443.69
946,8,5,9,3,16,40.01,1,20,512.13
614,38,3,11,1,20,33.92,0,20,542.72
493,4,1,20,4,17,86.69,0,0,1473.73
192,12,5,20,1,22,100.74,0,20,1773.02
499,31,3,11,3,19,43.8,0,20,665.76
822,25,2,7,1,20,117.92,0,25,1768.8
227,16,5,14,5,22,33.92,1,0,746.24
139,14,1,6,2,17,51.59,0,25,657.77
856,13,1,4,5,20,69.03,0,15,1173.51
817,7,2,6,4,15,100.88,0,25,1134.9
1087,12,3,3,5,20,57.65,0,25,864.75
104,37,5,23,3,26,37.99,0,15,839.58
871,4,2,6,3,23,66.49,0,25,1146.95
668,2,3,3,4,21,67.65,0,20,1136.52
273,35,4,1,4,17,21.62,1,20,294.03
1030,3,4,21,2,21,22.09,0,10,417.5
184,4,3,18,1,23,47.76,0,0,1098.48
1052,38,1,23,2,23,94.12,0,20,1731.81
293,12,1,23,5,16,56.6,0,0,905.6
177,19,4,4,1,26,41.12,0,25,801.84
58,10,1,6,4,25,31.3,1,10,704.25
308,1,1,17,3,25,48.05,0,20,961.0
977,17,3,18,5,26,68.14,0,25,1328.73
700,16,3,6,2,21,29.34,0,10,554.53
83,9,1,2,6,10,21.49,1,25,161.17
252,9,3,12,6,22,32.73,0,0,720.06
796,9,5,12,4,18,93.8,0,25,1266.3
897,12,4,4,1,15,66.63,0,25,749.59
210,15,5,16,6,20,64.52,0,25,967.8
